h	Omega_M	Omega_L	OmegaK	chi2	
-2.0914935364867993	0.33673856143636266	1.4497360035099163	-0.786474564946279	1155188.2193265834	
-2.120833588948271	0.31970246389336204	1.450231205400537	-0.7699336692938992	1153485.9885588668	
-2.1164916269311256	0.32263967608022126	1.4536633776868189	-0.7763030537670401	1152175.6778688976	
-2.1230736549409266	0.332938511736283	1.4638362733481132	-0.7967747850843963	1147491.6428437105	
-2.1331661008584577	0.3479754692861616	1.465976175256326	-0.8139516445424877	1146283.6037478186	
-2.1843814550132947	0.3440872249581511	1.4751858410321215	-0.8192730659902725	1139991.0815904124	
-2.192885356514963	0.33118265321087353	1.476212512763179	-0.8073951659740526	1139032.621240077	
-2.2413170966368705	0.3422215047056734	1.4811794913890843	-0.8234009960947577	1134943.675514603	
-2.187871724617972	0.3350997506803272	1.4907743494153056	-0.8258741000956329	1132970.0034870487	
-2.1925610399260207	0.33805124614250903	1.4934056266198292	-0.8314568727623383	1131670.6842304647	
-2.188170007712962	0.3360787840703529	1.502467536363848	-0.838546320434201	1127949.955513883	
-2.157589108521815	0.3302975652313777	1.5155839155754212	-0.8458814808067989	1123612.490888494	
-2.126752453061025	0.34136177574632154	1.5329732037431296	-0.8743349794894512	1117759.321046333	
-2.0891679419862395	0.34362793968272715	1.5421683186990944	-0.8857962583818215	1115581.7255454408	
-2.1019994324784066	0.3457109435616603	1.5469802792054783	-0.8926912227671386	1113066.9019002663	
-2.0806369838427594	0.34348156350564063	1.5519740771406976	-0.8954556406463382	1111906.6900086207	
-2.0516956170349823	0.3469437585252699	1.5606349510679511	-0.9075787095932211	1109654.6420279308	
-2.0414706922030823	0.34229624961393623	1.5676075299491437	-0.9099037795630799	1107208.6096960413	
-2.079708533059569	0.3404229330538978	1.5708010967010828	-0.9112240297549806	1104243.1894982606	
-2.191248545438432	0.32230012019116583	1.5712441159600752	-0.893544236151241	1099133.1517140938	
-2.2041563312300507	0.3264548828315631	1.5779386427281088	-0.9043935255596719	1095950.5567169734	
-2.226760031507645	0.32137339987935437	1.589699014485863	-0.9110724143652174	1090267.5364304243	
-2.1960662473462698	0.30646747166954497	1.600791852700458	-0.9072593243700031	1086990.09914472	
-2.1221963390357494	0.3010459874052985	1.6102167694061287	-0.9112627568114271	1086319.123719231	
-2.065839116106501	0.288599892082562	1.6171696425685147	-0.9057695346510767	1085851.332314392	
-2.0883932339168285	0.2741677683949624	1.6224076610278548	-0.8965754294228172	1082696.3693106058	
-2.0836236717423104	0.2687677381196032	1.6326649414299739	-0.9014326795495771	1078878.7368488933	
-2.026857203473569	0.26421125406693347	1.6447063173738632	-0.9089175714407967	1076628.3058202777	
-2.010164965097847	0.2730605505670887	1.6539253561375222	-0.9269859067046109	1073941.8899368008	
-2.0203129046152255	0.2717019939875553	1.6596976939726187	-0.931399687960174	1071312.805815176	
-2.0946785446653857	0.28129632374533586	1.6582399614673828	-0.9395362852127187	1068824.9653137866	
-2.08871328988294	0.28515250333515135	1.673873497423581	-0.9590260007587323	1063265.7834198333	
-2.066727537928898	0.27706582299250787	1.6785399896432318	-0.9556058126357396	1062363.9897942697	
-2.1554655547607315	0.27855338252114403	1.6694129455343232	-0.9479663280554672	1062078.7744756234	
-2.2640763940475153	0.2868623102261537	1.666992226674542	-0.9538545369006958	1058644.946121842	
-2.334480725430192	0.27646366711058984	1.6714743891277206	-0.9479380562383104	1054056.4589367947	
-2.3631848962147632	0.25772653291176195	1.6768102587083364	-0.9345367916200984	1050753.559348589	
-2.3634205412816507	0.2702577379899496	1.6894184691104983	-0.9596762071004479	1046242.7062501763	
-2.351368079785768	0.24900499469175008	1.700223496933752	-0.949228491625502	1042557.9505587436	
-2.3485449617134053	0.23313631306016977	1.7042825622427975	-0.9374188753029673	1041032.959167894	
-2.32207739542268	0.22445091414792046	1.7119620248308278	-0.9364129389787483	1039210.3005187608	
-2.382211111163429	0.20293798810782454	1.7293721761405023	-0.9323101642483269	1030430.4747482755	
-2.3345874571370664	0.19381925295366076	1.7375467192615988	-0.9313659722152595	1029291.1294576859	
-2.339444595087884	0.1895763669870121	1.7431974910112567	-0.9327738579982687	1027070.1348322132	
-2.3055400114877385	0.1977500051772244	1.7488735563095015	-0.9466235614867259	1026486.2736766621	
-2.294910187290705	0.18057813912785228	1.7576046025978007	-0.938182741725653	1023677.6698609567	
-2.2872645247847987	0.18874376833705447	1.7720220831025544	-0.9607658514396089	1019075.3261839235	
-2.304691432963874	0.19570938738539959	1.785338467074065	-0.9810478544594646	1013910.3625278657	
-2.2359398081554147	0.18823033729877578	1.7936550982080715	-0.9818854355068473	1013694.9497095561	
-2.3261535281562113	0.18783932942680556	1.796702613248939	-0.9845419426757446	1009144.679341394	
-2.3067911626959012	0.17168879137671544	1.824281388361913	-0.9959701797386283	1000503.550669136	
-2.3276089113549503	0.16760613454021311	1.8364526293504588	-1.004058763890672	995651.2806820944	
-2.318898707434903	0.16384625203428899	1.8531363780847405	-1.0169826301190295	990503.5170482917	
-2.328067055807579	0.17862548016010635	1.862059234159499	-1.0406847143196054	987419.5295610426	
-2.333804915252972	0.18489421716971177	1.874761273913455	-1.0596554910831668	983189.9063160189	
-2.3213968567695407	0.20823401731679989	1.888944275029545	-1.097178292346345	979389.826555368	
-2.308053852762168	0.19261922225691908	1.9059231036383786	-1.0985423258952975	974398.2327776465	
-2.3344192694180337	0.17172086461418182	1.9040956641472202	-1.0758165287614019	973759.9541577153	
-2.288737257546495	0.1706031336763138	1.9191924893873105	-1.0897956230636243	970777.8119611167	
-2.3372670960905073	0.1753547183737627	1.9168406109375251	-1.0921953293112878	969718.1794361655	
-2.3854882646004	0.18504522661286033	1.9268684163408674	-1.1119136429537277	964910.7994659748	
-2.404196280424651	0.16468036275300293	1.942326166531125	-1.107006529284128	959284.0448625302	
-2.4184429742811475	0.16065005019433462	1.9430823197926206	-1.1037323699869552	958489.1933069992	
-2.4304006793795265	0.16253526300016688	1.9479266903629155	-1.1104619533630824	956597.1627272204	
-2.3800482536024354	0.16936977708450796	1.9548333036717283	-1.1242030807562362	956430.6042092073	
-2.371274783033296	0.16220308912674555	1.9564620340927765	-1.1186651232195222	956193.394803192	
-2.425007512718699	0.16647146433992357	1.9582821409682853	-1.124753605308209	953704.7585718823	
-2.4448912118397526	0.17417421463663285	1.96031607117432	-1.1344902858109527	952440.3114853466	
-2.4816485074323973	0.1789756805178561	1.9588642848779676	-1.1378399653958238	951585.9626095977	
-2.5509203822575257	0.17680793543952958	1.9616756709382912	-1.1384836063778208	948229.7210796901	
-2.5889918675166053	0.17894585520868975	1.9710069676301125	-1.1499528228388023	944110.637066384	
-2.6474937613847627	0.1837032806140743	1.981705776220581	-1.1654090568346551	938929.4640998619	
-2.6062083373566263	0.18992754844779083	1.9896137688141897	-1.1795413172619806	938103.8398086389	
-2.606893435757179	0.17858157803284067	1.9976621187204153	-1.176243696753256	935615.2083208616	
-2.6649064485831624	0.17281186293241751	1.9982246679327438	-1.1710365308651614	933375.4018414093	
-2.6435391684426164	0.16686171629259383	2.00564011069073	-1.1725018269833238	931902.5338990265	
-2.690364658797563	0.18022139192747458	2.0042127741965774	-1.1844341661240518	930820.0890514221	
-2.7051612934932776	0.17691444986440183	2.016282834442606	-1.1931972843070078	926788.7629909408	
-2.766106977421846	0.1927297582519603	2.0243659092265807	-1.217095667478541	922534.2459837425	
-2.8450951344258693	0.20091030512026692	2.0256420107861874	-1.2265523159064544	919590.3757879799	
-2.8279519483084514	0.20156590524415854	2.028091594340813	-1.2296574995849714	919468.5985016712	
-2.807971794060589	0.2116265282857333	2.040905185892361	-1.2525317141780943	916583.8692961922	
-2.837206763853297	0.20304953120276545	2.0505627433781903	-1.2536122745809557	912807.7641432056	
-2.8488783180482904	0.2122283559540048	2.061463702353762	-1.2736920583077669	909446.6898612073	
-2.8561454550890453	0.21926177085045828	2.067639539814852	-1.2869013106653104	907547.0368918772	
-2.935912579346092	0.21019629717649702	2.0688562152009116	-1.2790525123774086	904515.9209503678	
-2.893119242573494	0.22519665349100507	2.0769190615440847	-1.3021157150350897	903810.0464529388	
-2.9346474547177634	0.21746033632545161	2.078988427630818	-1.2964487639562696	901817.4365492531	
-2.926120390674119	0.197973136134547	2.079461820454459	-1.2774349565890057	901796.7126874432	
-2.9613072392431	0.21330952026909883	2.088860400550159	-1.302169920819258	898206.9356756505	
-2.9777669017227844	0.21966608264296417	2.092935911643327	-1.312601994286291	896616.7223647295	
-2.9561184048978566	0.2297692715606244	2.097889999774566	-1.3276592713351905	896049.1337896341	
-2.9646691764943034	0.21639243967166638	2.097430405424446	-1.3138228450961125	895784.7767726874	
-2.932834611768644	0.2095123074740678	2.104504320105228	-1.3140166275792957	894830.9227389265	
-2.937977798565522	0.18534649393801178	2.1060940432140036	-1.2914405371520155	894027.5712701264	
-2.8737841775549007	0.18281486195363386	2.121959624819251	-1.3047744867728848	891807.6227363814	
-2.8416142039808885	0.17762585484022894	2.140237401499476	-1.3178632563397048	887930.2084911085	
-2.8512816752452776	0.18006295588033247	2.141952960682865	-1.3220159165631977	887180.0095810478	
-2.8214257095081625	0.1840072098082924	2.158776732680599	-1.3427839424888912	883746.9781178772	
-2.9613226294391386	0.17471267155325293	2.1457426695691573	-1.3204553411224103	882581.1232721017	
-2.9377689721809572	0.1726165878235739	2.155696997995425	-1.3283135858189987	880693.5093653636	
-3.0006012073040345	0.17695140642188134	2.1492467453623094	-1.3261981517841908	880427.4508932653	
-2.967170057656246	0.20193835541790686	2.162272305331001	-1.364210660748908	878278.9311244648	
-3.100741592590592	0.19815582554888064	2.162915062384195	-1.3610708879330757	873882.6043093047	
-3.18175697762945	0.1920045868452025	2.1655021936702603	-1.3575067805154628	870665.7264485334	
-3.2595006189602294	0.18608400176215745	2.166244283288665	-1.3523282850508223	868069.2250381433	
-3.356748883507566	0.17852944171553575	2.1812409082486215	-1.3597703499641574	861243.2780099722	
-3.3803885535173	0.18184333560867286	2.188192119034998	-1.370035454643671	858793.6631921662	
-3.3559125647258177	0.19443278964587538	2.1976075220820652	-1.3920403117279405	857211.1716047951	
-3.3397211902099717	0.18689209328021578	2.206581602327052	-1.393473695607268	855354.9853701307	
-3.4117848547769705	0.17204962170004218	2.19917403668689	-1.3712236583869324	855005.6061268137	
-3.4332504516743274	0.16100600038131488	2.202781940081568	-1.363787940462883	853384.1807406422	
-3.388924568409349	0.17606736731029682	2.2094223163072058	-1.3854896836175026	853111.0710667514	
-3.3958200090150292	0.1624540468365936	2.226025264122464	-1.3884793109590574	848640.628626355	
-3.4717916244670195	0.16358550483977363	2.231364756186242	-1.3949502610260158	845127.1653596102	
-3.481203971783579	0.1678863487789541	2.254259791269379	-1.4221461400483333	839240.1239256574	
-3.520984769549317	0.17743722005054874	2.2531521616467693	-1.430589381697318	838452.122919871	
-3.5582265023975133	0.17553397352510183	2.259068000145165	-1.4346019736702667	835939.7594937007	
-3.644053329763208	0.15859135564494245	2.2715213964733967	-1.430112752118339	830396.7476799552	
-3.6932974596590715	0.1429045037047271	2.267050544040561	-1.4099550477452878	830010.6315521972	
-3.6674852739350348	0.14474451670935518	2.2781595693686305	-1.4229040860779856	828048.4875192647	
-3.6587400615481966	0.1442978702514313	2.292598489423863	-1.4368963596752944	824822.0822408386	
-3.6014569448399025	0.13543026087349058	2.3093615746274807	-1.4447918355009712	822349.9563503081	
-3.60913919026765	0.14069062646526442	2.315834993069412	-1.4565256195346765	820645.8641666247	
-3.621891881743608	0.15100426122098265	2.319853546302088	-1.4708578075230707	819422.0520003904	
-3.592596918771345	0.15920404221493248	2.329393670427691	-1.4885977126426235	818050.2789095944	
-3.635892680823057	0.15711491809253594	2.3366903014813794	-1.4938052195739153	815139.2382847308	
-3.6758750420880526	0.16216412344777362	2.3358006406523635	-1.497964764100137	814290.2557157968	
-3.6911320339294873	0.16195563955518347	2.3381297148381344	-1.5000853543933177	813331.7447454939	
-3.6473299598395514	0.17081713410558516	2.345263139200827	-1.5160802733064123	812932.0573076082	
-3.6372213017536708	0.19964648451669886	2.349670569566574	-1.5493170540832728	812394.8224045858	
-3.675592969579225	0.19914092802651154	2.3679255405663264	-1.567066468592838	807145.2171444484	
-3.68332019112723	0.1891278486088373	2.3680575669572312	-1.5571854155660685	806834.2699040974	
-3.7955330317881115	0.1735161374771373	2.392194224993517	-1.5657103624706543	798240.7243863823	
-3.833525822805333	0.1742816918461333	2.3905038909033607	-1.564785582749494	797623.2714900384	
-3.860366457056863	0.17359441017321586	2.3990435940280763	-1.5726380042012922	794995.3889074997	
-3.9260720340876754	0.1657737809315095	2.4000374734168206	-1.56581125434833	793008.8892554112	
-3.945960822092528	0.17697885323364926	2.408680457133379	-1.5856593103670282	790642.2696547708	
-4.042359533785343	0.16492895284013026	2.4043965348050733	-1.5693254876452036	789048.1473043776	
-4.058379701554712	0.16438875959976973	2.411685559118272	-1.5760743187180417	787018.7242017058	
-4.061025975373069	0.16142999241110095	2.4251304135167207	-1.5865604059278215	783962.4705440399	
-4.187853924614741	0.15805241071477683	2.4426993318932513	-1.6007517426080282	776931.0669919677	
-4.232295129429991	0.1605268979483385	2.447684833877495	-1.6082117318258333	774771.6498171738	
-4.2610998310665495	0.13811814221913657	2.4443083587346233	-1.5824265009537597	774657.2438186897	
-4.290366079102082	0.13328431493360166	2.448979423892604	-1.5822637388262057	772902.889807533	
-4.293808560481241	0.11233216508080879	2.457061072728491	-1.5693932378093	770943.1332798507	
-4.332110101579429	0.10854373474339943	2.4638236294561753	-1.5723673641995748	768542.8937498983	
-4.412335633819987	0.10912155915234222	2.486504585247884	-1.5956261444002262	761803.7922639364	
-4.517689245473759	0.1122638594932697	2.484447772829178	-1.5967116323224475	759783.8134060622	
-4.5499365169140145	0.11749534017801845	2.482615065946613	-1.6001104061246316	759452.8880703188	
-4.631501962274192	0.11239912264463196	2.4791254382562062	-1.5915245609008382	758278.3543444974	
-4.6767191973588895	0.10955095438402464	2.4852385414063463	-1.594789495790371	755936.8620089444	
-4.710609740586698	0.11221755220055524	2.487031528348022	-1.5992490805485775	754805.0596533448	
-4.760314889086028	0.10617296853391783	2.488194429384502	-1.59436739791842	753402.9358585482	
-4.786294501560808	0.10611166898640442	2.4954879220417303	-1.6015995910281347	751290.2797770976	
-4.854217869653682	0.10072152029824351	2.502667788788357	-1.6033893090866007	748248.1823344798	
-4.816424832122226	0.09966399799686175	2.5227604848802225	-1.6224244828770842	744918.4623436492	
-4.818412945755011	0.10377646595386916	2.528878206953799	-1.6326546729076683	743639.3840089107	
-4.9043526779526925	0.09190301991113435	2.5357463336627064	-1.6276493535738408	740271.2902662597	
-5.012122301452805	0.08506462339232058	2.5377932197919115	-1.622857843184232	737474.709023882	
-4.974056217270731	0.09242700408683098	2.5436164961478696	-1.6360435002347007	737152.8998298522	
-4.996797059554181	0.09733417705552677	2.54893405641387	-1.6462682334693968	735609.6047821941	
-5.049972561713124	0.08597237946452956	2.556199319339106	-1.6421716988036357	732935.5880337782	
-5.103322289242809	0.098309317088829	2.55498230798672	-1.653291625075549	732111.7989708246	
-5.186035580566325	0.0923491054064577	2.5539564963480315	-1.6463056017544893	730538.4033929498	
-5.220006869589677	0.09731876252997354	2.565512850507505	-1.6628316130374783	727532.5135370041	
-5.268377851441632	0.09729512784445991	2.572601853529676	-1.6698969813741358	725109.8204840951	
-5.285236257431187	0.09471544022064732	2.5800846390096583	-1.6748000792303057	723258.956965947	
-5.3140285336023245	0.11083563523325078	2.581258724051008	-1.6920943592842588	722517.924555013	
-5.373499558999251	0.1156824912521874	2.5881536239843945	-1.703836115236582	719960.0724039543	
-5.405946466615087	0.11068162023658763	2.593183831137123	-1.7038654513737106	718281.6597639797	
-5.447483390332415	0.12553501826224003	2.599297866474406	-1.7248328847366459	716317.0741988865	
-5.476854378608906	0.12854022473832327	2.6082493569596323	-1.7367895816979555	713990.6664999698	
-5.570917396410695	0.13046760750497	2.636579991095903	-1.767047598600873	706644.0198825155	
-5.653439841325414	0.11784051843678639	2.6330601136014478	-1.750900632038234	705631.3996900574	
-5.702349154949031	0.128272520342627	2.638559737243421	-1.766832257586048	703675.0184339952	
-5.736972609913141	0.1319185467806443	2.6489006019052117	-1.780819148685856	701048.6356242991	
-5.792917860154889	0.12458681490440776	2.6626763770136743	-1.7872631919180821	697324.6881051012	
-5.816619818769338	0.12362328404355842	2.6649917026408265	-1.7886149866843848	696429.6563788573	
-5.831585570185686	0.13789534834373107	2.6784544938320334	-1.8163498421757645	693686.1423375385	
-5.792306715819934	0.13182681104328406	2.687389013880755	-1.8192158249240389	692737.256936094	
-5.838720461922414	0.13808171045688963	2.697990660938948	-1.8360723713958376	689914.1128704436	
-5.88053127599527	0.14359454322617593	2.6997092567656122	-1.843303799991788	688831.3837483745	
-5.934557085530224	0.15673207310107565	2.6998333484401273	-1.856565421541203	687855.1145073946	
-5.968851050778046	0.15320866900850327	2.7083614707729122	-1.8615701397814155	685623.8909808933	
-5.98385054473931	0.1551340499065016	2.710085268277342	-1.8652193181838435	685036.5402735847	
-6.0103268037858815	0.1559603051412811	2.7121289027151434	-1.8680892078564244	684172.9339645953	
-6.066084779737336	0.15690225979529945	2.709964211416382	-1.8668664712116816	683542.9412521862	
-6.043591024733961	0.16767993379001112	2.7126098951996873	-1.8802898289896985	683524.153712973	
-6.020743998711252	0.16259870135294152	2.7173640295641217	-1.8799627309170632	683052.090356648	
-6.048675106707029	0.1572698820685317	2.7242411226772836	-1.8815110047458152	681254.4264259696	
-6.156841000291593	0.16205484349328458	2.7200016420412956	-1.88205648553458	680066.6140366102	
-6.106412279180205	0.16865104580033002	2.7277429930868458	-1.8963940388871758	679609.2905445109	
-6.094661045305128	0.16686594730821022	2.7290128597844996	-1.8958788070927097	679585.4551540706	
-6.182927569989117	0.16422782915178066	2.734412551103539	-1.8986403802553198	676984.0557061858	
-6.208717986794803	0.16429140158880293	2.7414972164998055	-1.9057886180886086	675237.6963740122	
