h	Omega_M	Omega_L	OmegaK	chi2	
0.6873019684929076	0.2895003213582725	0.5653701940245845	0.14512948461714292	574.1959412049068	
0.6896421464184139	0.28574299047815516	0.5708379063109236	0.14341910321092122	571.7926240441407	
0.6895023489903425	0.2768939533979874	0.5575541054991832	0.16555194110282945	571.7632964967394	
0.6892723933471463	0.2889056946946861	0.5554444866895839	0.15564981861573002	574.0205090148223	
0.6922693865628015	0.30364868732391165	0.5501339530604483	0.14621735961563997	580.9407750652099	
0.6917136131973225	0.2867734112053996	0.5568396340426571	0.1563869547519432	574.3939876868515	
0.6905408963778558	0.27975645104492314	0.5595733844264891	0.16067016452858784	571.9703329902617	
0.6881245305429469	0.2572308798688725	0.5533374677309312	0.18943165240019633	570.8895452645297	
0.6897043298478766	0.26956133550225836	0.5517952883576763	0.1786433761400653	571.1905536779642	
0.6850508567821175	0.2551707841373932	0.5236725495615359	0.221156666301071	575.7840989120094	
0.6845287267676009	0.25189520762794426	0.5175393178393917	0.23056547453266407	576.6131875505196	
0.6892925388659314	0.2621725955462132	0.5115844391840496	0.2262429652697372	574.6716869983696	
0.6881588998502874	0.2548601034785282	0.5250720536692614	0.22006784285221037	572.1290662992853	
0.6914379054872252	0.2639668176154701	0.5280240629589916	0.20800911942553824	573.8012421484043	
0.6841387973932582	0.25682461431195774	0.5205580231116252	0.22261736257641707	577.5804848818989	
0.6895455563554099	0.2665180541432405	0.5191037565579485	0.21437818929881103	574.5561061358649	
0.6931246777225779	0.2533067236604316	0.5245322183709101	0.22216105796865826	573.8242981133229	
0.6893148592467809	0.2618878922006773	0.5211063079954724	0.21700579980385026	573.3442254582914	
0.6940542826502822	0.2583190147809298	0.5226975454301376	0.21898343978893264	576.9330568082964	
0.689020529412638	0.24588509833200556	0.5166810668771319	0.23743383479086255	571.3445284999732	
0.6922048815487205	0.241729429642485	0.5210993589956001	0.23717121136191488	571.0022596253542	
0.6906092642341793	0.2468953507592855	0.534793414581258	0.21831123465945657	569.566201397842	
0.6926247621487246	0.24709755102803166	0.5524030996673075	0.20049934930466085	568.154074579699	
0.6890732366361993	0.239099152288964	0.5409112938020012	0.21998955390903474	569.1632431088992	
0.6907749242340021	0.2364455593383256	0.5313356775400473	0.23221876312162715	568.5852196578483	
0.6918271846149625	0.23170002216319174	0.5404275711881207	0.22787240664868758	567.2774174177197	
0.6941965302865353	0.24235308244847745	0.5457735588598643	0.21187335869165824	569.3060584917266	
0.6910523725982501	0.23364938346294734	0.5659912039949277	0.20035941254212486	566.5939814495889	
0.6975418243534782	0.23415604285421718	0.5583333346246349	0.20751062252114794	570.3949482441293	
0.6917135563992255	0.2347028079651932	0.549825706432659	0.2154714856021478	566.911307296595	
0.6942239624895408	0.24466269826803103	0.5524611542364799	0.2028761474954891	568.7902162665299	
0.6977700707699932	0.24030513903737039	0.5796509809647709	0.18004387999785876	568.4092311329595	
0.6979387384392297	0.22893315876223105	0.5927794452312647	0.17828739600650423	565.3025727642608	
0.6972638564391124	0.23780698602876568	0.5963984259910589	0.16579458798017543	565.273200256848	
0.6931875761149519	0.24347612841322705	0.5990364134549878	0.1574874581317851	564.8226190164129	
0.6964043277946693	0.2354723947154882	0.5828313813455559	0.1816962239389559	565.6644963400348	
0.6989540015553037	0.2335773471988473	0.5833431044743915	0.1830795483267612	568.5925792441639	
0.6948517903244228	0.23084058575355862	0.599342483315313	0.16981693093112837	563.796892960494	
