h	Omega_M	Omega_L	OmegaK	chi2	
0.688803375523478	0.3524382416353147	0.5723994597993503	0.07516229856533507	587.0151005253106	
0.6847531594946275	0.3409258717327076	0.5830192764044757	0.07605485186281669	583.2002267497147	
0.6896663823735689	0.3440934245095374	0.5841942261003183	0.07171234939014426	582.8126347614228	
0.6887555108712438	0.3501509544041387	0.5996937395359451	0.05015530605991625	581.2912169645932	
0.687965348219621	0.33081483139520784	0.5909160730901476	0.07826909551464456	578.1161472043207	
0.6896197582830063	0.32053140228841437	0.5944532195268233	0.08501537818476235	575.3369842411435	
0.6936902409799055	0.3061727753074659	0.5993062055711356	0.09452101912139854	573.6556066836902	
0.6879262485755033	0.30515600458553227	0.6042434688214624	0.09060052659300533	573.3224458586186	
0.6990949170545988	0.2949252398131693	0.6197735942223158	0.08530116596451487	576.0203212744705	
0.6859180546495888	0.2893247253091789	0.6123427029479516	0.09833257174286958	576.6969698096618	
0.6904153378988551	0.29929746418102254	0.6039311409977153	0.09677139482126218	570.6153355855492	
0.6908868242727552	0.29309506088182535	0.6022301372702994	0.10467480184787525	569.7463885010086	
0.6949833786335762	0.292707873612749	0.6139783147457771	0.09331381164147379	569.6367864097625	
0.6938324273518726	0.2966299884844373	0.6081508916383964	0.09521911987716636	570.2797499086907	
0.689798857052486	0.2971349570152956	0.607754690908592	0.0951103520761124	570.4721613202773	
0.691341932036403	0.2858581752095461	0.6085436454952106	0.10559817929524329	568.2751610400577	
0.69407349411287	0.2852581873975126	0.6073007895237871	0.10744102307870029	568.4577185536275	
0.6961843103494558	0.2885215707982675	0.6171200335682413	0.09435839563349113	569.6211553763995	
0.6885791384913652	0.28511804879040564	0.6174957621796049	0.09738618902998941	571.1497377136084	
0.6930974247171647	0.28369252446306653	0.6141662325073872	0.10214124302954619	567.2270141315707	
0.6971380419860727	0.2730771310999022	0.6113801333243205	0.11554273557577721	568.6558813574331	
0.6962499231733874	0.2816171039106952	0.6063322727473827	0.11205062334192217	569.9964147240612	
0.6901663878434775	0.28958250239385175	0.6129231707340194	0.09749432687212889	569.2409861143052	
0.6937010981288642	0.28881608502562717	0.6155799044906355	0.09560401048373735	567.9175272731624	
0.6942420060635893	0.28036152216046334	0.627332222046571	0.09230625579296559	565.8464090438068	
0.6946705788716526	0.2778141459350614	0.6275150699066235	0.09467078415831509	565.6021153487563	
0.6953604231941954	0.26394903012835214	0.6287557336982424	0.10729523617340542	564.2750682858348	
0.6924938922687697	0.25479929292812503	0.6285758760268289	0.11662483104504606	565.6699533882311	
0.6954131811355793	0.2434863122456313	0.6131632753751988	0.1433504123791699	563.7364700402409	
0.6997634553435514	0.23081545750940272	0.6117210849023084	0.15746345758828895	565.6206013203107	
0.6958822007645802	0.2310329124833699	0.6052003526443513	0.16376673487227877	563.5110389770653	
0.6908444938327529	0.24131726855632973	0.6089649781795452	0.14971775326412506	567.7713401961704	
0.6915960200765877	0.2289909638959619	0.601134733386122	0.16987430271791604	566.8190578113126	
