h	Omega_M	Omega_L	OmegaK	chi2	
0.6768145702695302	0.3861350796576549	0.5272817749503318	0.08658314539201328	609.9154468553393	
0.680166113351224	0.3882443244406223	0.5108779151222745	0.10087776043710317	608.6731994667578	
0.6791693077847163	0.3777981027862392	0.49328824046094644	0.1289136567528144	609.0615770185228	
0.6823353030519087	0.37667759140060075	0.4986394095513577	0.12468299904804153	607.3751200125794	
0.6795503524779029	0.38595859724412906	0.5237800330854757	0.09026136967039522	606.1457383271768	
0.6797652998561488	0.37876845308148704	0.5181841093486053	0.10304743756990775	604.7575899200607	
0.6781919287189382	0.36713469601884297	0.524201034109787	0.10866426987137001	603.3520670640842	
0.6839663643806684	0.3639679235884724	0.5344533241835615	0.10157875222796608	595.874246125224	
0.6849658914444564	0.3598356321249923	0.5531167148451064	0.08704765302990136	591.2684756967855	
0.6851721872347927	0.35121106687139064	0.5544915677924082	0.09429736533620126	588.6280077967954	
0.6884067848732258	0.36846997185540153	0.5572842920957186	0.07424573604887985	595.6914253649798	
0.6896407450065006	0.35415670388702297	0.5672401757069419	0.07860312040603512	589.7001577671948	
0.6872019639848121	0.35038091154633105	0.5639895204850318	0.08562956796863719	587.0124326169766	
0.6925743930947524	0.34574895882006124	0.5702716404524814	0.08397940072745735	591.0649595106823	
0.6884694540299726	0.3521005824873019	0.5620058956915883	0.08589352182110976	588.8322249284504	
0.6916144205657053	0.3429566158295772	0.5661125370997191	0.09093084707070376	589.1667368989163	
0.6868026722767646	0.33874610621298257	0.5703367328080532	0.09091716097896418	582.8195282222739	
0.6898802922642591	0.33138069553277694	0.5698791154635366	0.09874018900368642	582.0825103441616	
0.6933188191035012	0.3315496574397199	0.5855712671239602	0.0828790754363199	583.3816504455888	
0.6874353700695526	0.3396658905610713	0.5799172705193628	0.08041683891956586	581.5921014258751	
0.6925191473946938	0.3268536025573489	0.5874214345972074	0.08572496284544362	580.1526801466646	
0.6860803848895706	0.33863120191469487	0.6007626243430788	0.06060617374222632	579.9369365197051	
0.6903434375334312	0.32273833779605327	0.6064149557949832	0.07084670640896351	574.310448566657	
0.6935646854960902	0.3032889924873619	0.5972584914635211	0.09945251604911709	573.1826003718804	
0.6938794906402618	0.27955232948871855	0.5895750938177978	0.13087257669348362	569.6167025642783	
0.6922626687972058	0.26474021022281896	0.594751352475792	0.14050843730138907	566.6723345489618	
0.6892578161061987	0.27234673146926996	0.5829724586960631	0.1446808098346669	569.806779943597	
0.6958547288253493	0.2703510890038588	0.5893260816074614	0.1403228293886799	569.8990004631548	
0.69006512006002	0.2692791247729046	0.6017540369585447	0.1289668382685507	568.4044819241793	
0.6926397517776396	0.28227316715081124	0.5996407301282446	0.11808610272094422	568.3131409650503	
0.6893985701690181	0.2983341290845336	0.5878552499982277	0.1138106209172387	572.2285678989933	
0.6881649941180068	0.2892488085818598	0.5942182284168261	0.116532963001314	571.9831682039425	
0.6918472412450091	0.28455713942371147	0.615934670189667	0.09950819038662162	567.4876238140419	
