h	Omega_M	Omega_L	OmegaK	chi2	
0.6864635054986201	0.3052594583000593	0.6353708404477821	0.05936970125215857	576.4217243686085	
0.6872532162265289	0.3074125251091051	0.6548976366825481	0.037689838208346815	575.6517969016872	
0.6936128164987605	0.31114015596257055	0.6508633740234074	0.037996470014021955	567.78846070197	
0.6896326324607794	0.30371741116278145	0.6379593819614571	0.058323206875761535	570.3053170695352	
0.6919206682184328	0.30696991645505667	0.6326145301919316	0.06041555335301174	568.9102339399956	
0.6881888106041579	0.28858871510194256	0.6235170959030722	0.08789418899498513	572.0815556994122	
0.6877177125162036	0.29117443564231116	0.6210080274310867	0.0878175369266021	572.9475370118752	
0.6927779473140175	0.2972998745018412	0.6281360047268	0.07456412077135888	567.8359961387334	
0.6885955354696617	0.29597485188568745	0.6221331451204025	0.08189200299390997	571.4847178447849	
0.6925243781649044	0.31421463289135304	0.6275202729247331	0.05826509418391379	570.4884519728123	
0.6956648266064073	0.30894833958080137	0.6372953308694922	0.05375632954970644	570.1784919857926	
0.6929982275828068	0.2962897032384891	0.638391940703795	0.06531835605771596	566.9426570694056	
0.6914737928291137	0.29425118071325873	0.6481528699520329	0.05759594933470835	567.5226469299691	
0.6976441357543941	0.28041173032258776	0.6538362502417843	0.06575201943562803	564.9764056174569	
0.6960345836189987	0.27320324465821494	0.6362441424170169	0.09055261292476824	564.7801258130597	
0.6944374443144873	0.27774595026829196	0.6390269719096824	0.08322707782202565	564.8583780870802	
0.6990231394416077	0.2662080074106354	0.6437617467082214	0.09003024588114317	565.4953039576584	
0.69353241558289	0.24873353508145168	0.6394242991653961	0.1118421657531522	565.0063363044038	
0.6975784375734023	0.23450549333016218	0.6245624223120002	0.14093208435783755	563.1452442962936	
0.6992021687544925	0.23591665056650396	0.6247798845714172	0.13930346486207879	564.2184545640257	
0.6971379027379866	0.23861799582001714	0.62810428773209	0.13327771644789277	563.059988391118	
0.6970279948459219	0.23492669574473318	0.6361364903552719	0.128936813899995	562.8325565530388	
0.6980955394883461	0.23886846166601955	0.6469939211862547	0.11413761714772586	562.6663066718094	
0.6985293673014034	0.24970033406630968	0.6495659685013908	0.10073369743229954	563.0290316167802	
0.6975506029469062	0.24945539204397368	0.6452890753718528	0.10525553258417353	562.902015338954	
0.6966482588244605	0.2556679971302931	0.6516326260135005	0.09269937685620644	562.9167219039949	
0.6952817521703866	0.2540914942428189	0.6530884608179547	0.09282004493922635	563.5412688490848	
0.6983486881309073	0.26032839107775874	0.666207588040397	0.07346402088184423	562.7351141632048	
0.6962002737488313	0.2438377000811714	0.6750862955999298	0.08107600431889883	564.2931402674799	
0.7028414030028385	0.2582612042735782	0.6787235616851166	0.06301523404130527	565.7847846227774	
