h	Omega_M	Omega_L	OmegaK	chi2	
0.6520493226833985	0.2957167904970249	0.7691711037760134	-0.0648878942730382	1057.108608888419	
0.7166406830607052	0.2761291313693405	0.7792335007933139	-0.05536263216265436	593.8531000946596	
0.7152949932100429	0.2802129519970755	0.7729100111622547	-0.05312296315933018	590.3884180463099	
0.7008258131285571	0.27857228352028557	0.7799566367295283	-0.05852892024981382	564.928113247943	
0.7058940387326615	0.2896094157210525	0.7789440929814674	-0.06855350870251986	564.5979065336726	
0.7008630330152855	0.28983207293120133	0.7861341997613353	-0.07596627269253664	564.113385580849	
0.7027564416845834	0.2975432077023605	0.7764849785739193	-0.07402818627627983	562.5990715737483	
0.7032741377066263	0.287957172024153	0.7632694166025636	-0.051226588626716585	562.8333303820789	
0.7014958468063676	0.2907971348094914	0.7877936348422622	-0.07859076965175349	563.6656797176839	
0.705482940409942	0.296610189363821	0.7873987916445238	-0.08400898100834475	564.0764304186982	
0.7039772050018321	0.2827284840050926	0.8035314151992106	-0.0862598992043031	564.5455819591529	
0.7061309485495808	0.2937026507909331	0.8070781642399975	-0.1007808150309305	564.3260316739709	
0.7072650715867047	0.296481578085803	0.8028443179159557	-0.09932589600175867	565.4912317596321	
0.7002301381848972	0.3008761074951168	0.8040949864102855	-0.10497109390540227	565.3507374634999	
0.7032144938481169	0.29109035241540765	0.8016257118494645	-0.09271606426487211	563.8038825322747	
0.7053927011284996	0.304291964740781	0.8274044072281043	-0.13169637196888528	564.0869368022768	
0.707148173323223	0.3014201539933967	0.815611788336435	-0.11703194232983172	565.0831928756572	
0.7018627426896759	0.31207537610570907	0.8232204291966988	-0.13529580530240792	564.3387799404748	
0.7058789134525617	0.3132238058442305	0.8231792153252686	-0.1364030211694991	563.9892945476117	
0.7035893802274745	0.32286166821844603	0.8259410760609706	-0.14880274427941653	563.1289005945368	
0.7020858371099775	0.3251274161252243	0.8179880072694194	-0.14311542339464367	563.0176312790932	
0.7016615737559357	0.34084407225776375	0.8138171302513735	-0.15466120250913717	563.0399391225719	
0.7018898432111593	0.34661903110922426	0.8205586091586677	-0.16717764026789206	563.2222739339363	
0.7048379194464544	0.34030212012344274	0.8371651843322284	-0.17746730445567116	563.7751278634095	
0.7023795837021416	0.35768607041892464	0.8340343504054627	-0.19172042082438734	563.6603511013303	
0.699938014101247	0.3560164298969891	0.8357710538338715	-0.19178748373086063	564.2241595239985	
0.6980664117669829	0.36394497657097435	0.8507522419513036	-0.21469721852227797	567.1662594077626	
0.6988847789071136	0.38369928432294337	0.8611253181540202	-0.24482460247696358	566.1673864981028	
0.6974915894380477	0.3897919589440354	0.8562833734702534	-0.2460753324142888	567.5164466907815	
0.7033458462971669	0.3836625536955241	0.8478054253563257	-0.2314679790518498	566.1729791009309	
