h	Omega_M	Omega_L	OmegaK	chi2	
1.431665048199052	0.3239684156861865	0.543493420908578	0.1325381634052355	1527383.8630117394	
1.39862072080647	0.3333442531119691	0.5667938280623052	0.09986191882572582	1525574.253735551	
1.4012671191173536	0.3305120124837506	0.5711575435977414	0.09833044391850798	1521199.9096533456	
1.418665447543481	0.31325661420972734	0.5773957960122379	0.10934758977803483	1517162.537767634	
1.4735479220612948	0.3013309394612184	0.5940096656572106	0.10465939488157094	1450033.0841347503	
1.4812429504406643	0.30067664991416626	0.5954761547799792	0.10384719530585462	1439712.1053485158	
1.5048324889146347	0.29512008137285267	0.6031775490972348	0.10170236952991252	1413573.0687326528	
1.5311522137769153	0.28936918311870086	0.6020687135043644	0.10856210337693473	1393579.436484906	
1.595773856736788	0.3041083627017796	0.6088017631483165	0.08708987414990399	1286396.0853130952	
1.6372578079979916	0.30864190949722003	0.5865193858607615	0.1048387046420185	1277580.401514594	
1.6606250558505316	0.3163681641924535	0.6004816910813894	0.08315014472615712	1262651.328766169	
1.6909552814159865	0.30918065032788733	0.6181103531140293	0.07270899655808338	1242476.2909536758	
1.8276240980181124	0.31245813615087714	0.6305036327071513	0.057038231141971596	1139078.4749582554	
1.86223225931661	0.3296887894537017	0.6252337419965507	0.04507746854974759	1132205.3901232362	
1.8919683189543146	0.33823992564805255	0.6312184771656839	0.03054159718626348	1113953.0008998336	
1.9222862715086133	0.3241478737571241	0.6231741713830781	0.05267795485979776	1100843.7778262908	
2.0012422867379365	0.31101425231537333	0.6068759623855874	0.08210978529903923	1058422.886094875	
2.01898762498875	0.32793810764887016	0.6108143584585575	0.061247533892572426	1049695.503706899	
2.039097974020307	0.32906922326132254	0.6148649657956927	0.056065810942984684	1027062.7764914182	
2.0621778491106393	0.3258709617574516	0.62014511711904	0.05398392112350847	1025165.1990262163	
2.0975745126734586	0.323201883053464	0.6355991470575398	0.041198969888996184	1017943.7017224766	
2.195939677610313	0.3304200724282332	0.6460403326988549	0.023539594872912017	948398.8049798782	
2.2359935533934983	0.34378316964961003	0.6425026452549677	0.013714185095422216	943374.7665141698	
2.3726109455347664	0.3508245193538883	0.652643368868151	-0.0034678882220393614	874603.8825997931	
2.4294347411731003	0.35032930542264856	0.6625876548885248	-0.012916960311173398	872151.9685897296	
