h	Omega_M	Omega_L	OmegaK	chi2	
0.6898759398558169	0.37806203512980846	0.5324108418119338	0.08952712305825772	610.3780154426795	
0.6857105936206316	0.3752039098333287	0.5306999271808653	0.09409616298580603	601.663378554761	
0.6808859752928187	0.37172834823005446	0.5167787634172888	0.1114928883526568	602.1281936745926	
0.6821408398778659	0.36614573258050864	0.5142353388280209	0.1196189285914705	600.4355767496615	
0.6800335741171463	0.36801386505238115	0.5222183588429267	0.10976777610469213	601.0018029999288	
0.6854098715374135	0.3746465069009968	0.5321652540663707	0.09318823903263251	600.7788644250355	
0.6867930172722464	0.3608877987674807	0.53192844720461	0.10718375402790925	597.1750681349389	
0.6848530180224259	0.34105527902830735	0.5194179730027157	0.1395267479689769	591.8908657592035	
0.6883958378556252	0.3386707608319841	0.5211644988939609	0.140164740274055	593.8499968801261	
0.689911967588746	0.3159441948446573	0.5108473127250319	0.17320849243031078	590.752089599609	
0.6847931597639312	0.3156452207952351	0.5009246541080302	0.18343012509673462	588.0188025449187	
0.6917918978267069	0.3036175853820705	0.5168555805200246	0.17952683409790493	588.364759688385	
0.6845736932405974	0.30364839053297676	0.5151628702888083	0.18118873917821499	583.1785654245048	
0.6913879503371845	0.29817114698499975	0.5082772836098967	0.19355156940510365	587.8869870079515	
0.6850576870200744	0.30189493813913626	0.4990346138086606	0.19907044805220314	584.8189993307842	
0.6903014982245104	0.2943470639260217	0.5040405356053269	0.20161240046865136	585.6672707842731	
0.6894861718455058	0.2940793028048012	0.5062147422877887	0.19970595490741005	583.8931399536452	
0.6876743468504013	0.2915544836233431	0.5132484595948006	0.1951970567818564	580.3609891417163	
0.6893046350272755	0.30165312248018683	0.5267354938566604	0.17161138366315276	581.5979771503658	
0.6858195766986718	0.29514033223396696	0.5249906348552102	0.1798690329108228	579.6655292856635	
0.6886709450473465	0.29290552174725226	0.5206314091064034	0.18646306914634436	579.9139459250553	
0.6908722852018677	0.2959046845619233	0.5311964379298615	0.1728988775082152	580.771169724479	
0.6848188936009154	0.3079265382390271	0.5429301909579017	0.14914327080307122	580.9193789746278	
0.6924264022923914	0.3018819015733684	0.5515776251589677	0.14654047326766384	580.3257265237584	
0.6850120845868446	0.303022978556953	0.5398828877951365	0.15709413364791058	580.1895830157067	
0.6893124137254825	0.3064113823810551	0.5404824022916753	0.15310621532726965	580.2751602116778	
0.6935977854434163	0.2981709742958094	0.5414915633818271	0.16033746232236346	583.7624519508518	
0.6953197817949366	0.29105781450252277	0.5360379816953719	0.17290420380210536	586.98144239257	
0.6801053065478688	0.28311485672717485	0.5350405638474413	0.1818445794253839	589.2056416731338	
0.6870006347374719	0.2721227065336109	0.5383885726772	0.1894887207891891	574.1047759219877	
0.6865174615968369	0.2590572876381213	0.5344533332649976	0.20648937909688114	573.5660069602886	
