h	Omega_M	Omega_L	OmegaK	chi2	
0.7005206001511928	0.38609613922508046	0.818729906305987	-0.20482604553106742	566.7585977803395	
0.697911754452716	0.37590761215965457	0.8248939213429025	-0.20080153350255703	565.6990143884746	
0.6992746278140473	0.3785648345887737	0.8278981869831185	-0.20646302157189222	565.1754550195596	
0.7027208666320397	0.3743225910132938	0.8357118311601854	-0.21003442217347923	565.3050639446265	
0.7016305405580643	0.3854998576008376	0.8487785687572686	-0.23427842635810625	565.2540283041358	
0.7054959685453572	0.3768052386167021	0.8797488995924911	-0.25655413820919326	565.2388675875281	
0.7057734777544147	0.3744735215603879	0.8846823759891692	-0.25915589754955703	565.0789856002984	
0.7028689251734633	0.35935091536751035	0.8674312342122603	-0.2267821495797706	563.9536424065901	
0.7066689934756876	0.3530405171449218	0.8758028516590716	-0.22884336880399336	564.7954242031799	
0.7037303306588706	0.35762701187631285	0.8740396038618066	-0.23166661573811942	564.0165470778122	
0.7006908146840531	0.3607289375279207	0.8728596239903175	-0.23358856151823815	565.9217096034156	
0.7018340021542201	0.35991092674856723	0.8683293571244067	-0.2282402838729739	564.5067785908004	
0.7069973846801342	0.3669067505015646	0.8694597272264518	-0.23636647772801644	566.4737966795592	
0.7024259535635031	0.360764097515747	0.8694603050279203	-0.23022440254366727	564.1926334978925	
0.7059023733700249	0.3581799525553009	0.8780684874132064	-0.2362484399685073	564.4554561694346	
0.7092062700666742	0.3528056591196691	0.8892648909018586	-0.24207055002152766	567.0196463915606	
0.7091484212996405	0.36096430026751564	0.8918075235415799	-0.25277182380909546	567.4025235162056	
0.7067836022895404	0.3633848255305062	0.8847158579071089	-0.24810068343761515	565.1671637089446	
0.7027775039987477	0.3614089758559692	0.8683752230634568	-0.22978419891942603	563.9946866557542	
0.7012136722033749	0.36160456241212535	0.8674166597680609	-0.22902122218018628	564.8597714153141	
0.6992159268951479	0.370461718103862	0.856197734152802	-0.22665945225666406	565.732873577342	
0.7052213459687335	0.3708637191756606	0.8576949927369235	-0.22855871191258403	565.6347331594184	
0.7060462249212168	0.3627998343141172	0.8617146345118748	-0.22451446882599202	565.4006710067599	
0.7093287518717268	0.3517375125846232	0.8816937796851527	-0.23343129226977588	567.5086606022311	
0.7071380973882471	0.3551815579994074	0.8947470547546098	-0.24992861275401723	565.1105806246677	
0.7079984986804163	0.33838754302173707	0.8955762273866573	-0.23396377040839444	565.913556110201	
0.709192100881919	0.32931353886769066	0.8941639543510791	-0.22347749321876975	566.9023942209462	
0.7104695683978988	0.34123793623120874	0.8897645195704922	-0.23100245580170098	568.1723656342315	
0.710784384138552	0.33321422434112635	0.8950973869006739	-0.22831161124180022	568.2970439155584	
0.7098502523177825	0.31998425184816287	0.8965223375059739	-0.2165065893541367	568.0417614633714	
0.7074714830808989	0.33745314550992	0.9009588532599212	-0.2384119987698412	566.1902506472293	
