h	Omega_M	Omega_L	OmegaK	chi2	
0.6937077225068683	0.3844843414017192	0.7644927006347846	-0.14897704203650375	570.1827858449756	
0.696703457559138	0.3799953406507079	0.7669252894884646	-0.14692063013917256	568.6311251030942	
0.6991098311115433	0.38262149828217873	0.7666915746640938	-0.1493130729462725	570.9115562739901	
0.6974124140058039	0.3784116448914701	0.7586917838940955	-0.13710342878556558	569.4991003508444	
0.6991674985902547	0.37903473436765805	0.7754246264303823	-0.15445936079804046	568.9863067078879	
0.6954302930947541	0.3803729357213438	0.774647920703149	-0.15502085642449281	568.2898672150251	
0.6966041876244988	0.3708637414964469	0.7745973121599745	-0.14546105365642137	566.8050787329797	
0.6981015439411301	0.36871629377785753	0.7722656514369245	-0.14098194521478202	566.7903761639416	
0.6966234793565953	0.35366433711638734	0.7510892356475559	-0.10475357276394326	566.0359453805243	
0.6983404005703986	0.35547391117251137	0.7553674110848149	-0.11084132225732624	566.3460725803469	
0.697476639364917	0.3543039396792407	0.7636042592731354	-0.11790819895237603	565.3965795484572	
0.6980189947631485	0.35134762440780654	0.772382317882231	-0.12372994229003753	564.6823118751745	
0.7003228785540553	0.34864565547990056	0.7815384346768303	-0.13018409015673083	564.3956093746976	
0.6999184286814707	0.3474779011017958	0.7990833246932088	-0.14656122579500463	563.5202657684407	
0.6972847215934982	0.3562707981732053	0.7911792315278704	-0.14745002970107568	564.9965807215146	
0.696677870971498	0.3649642697232436	0.7950770604938246	-0.16004133021706823	565.8530808604885	
0.6983251417642234	0.35989205896986753	0.7796619128226863	-0.1395539717925538	565.1974846825508	
0.7030358001080449	0.3436630727561306	0.7813983156875455	-0.1250613884436761	566.2576547635634	
0.6985436189702658	0.33558453786776987	0.7633685549005346	-0.09895309276830444	563.6914204082129	
0.7017333810458639	0.33957925146142376	0.7602552917400627	-0.09983454320148644	566.3286865919304	
0.7008447532625923	0.3376446900362585	0.7633448685079867	-0.10098955854424518	564.7754114579459	
0.7031169682169734	0.32798529124153797	0.7732046674859268	-0.10118995872746472	564.9379833440393	
0.6966509291366652	0.3154485084601221	0.770012452348067	-0.08546096080818921	565.3024857076136	
0.699907412009997	0.3074282355430634	0.771865160793027	-0.07929339633609045	562.6849979629521	
0.6984279134724272	0.31668321386830156	0.7682247685759303	-0.08490798244423181	563.2381894710788	
0.7047694335074798	0.2996287261089499	0.7774954553142057	-0.07712418142315558	563.8930393837541	
0.7014425170911416	0.3062909189448032	0.7835264959609969	-0.08981741490580009	562.5527582129488	
0.6990526544786935	0.30510549222150524	0.7922328812017019	-0.09733837342320717	565.0194909407548	
0.7040145349871958	0.29119727150962676	0.8069594427982356	-0.09815671430786232	563.9431068307504	
