h	Omega_M	Omega_L	OmegaK	chi2	
0.66468354721748	0.3963525412076409	0.5455331757132524	0.0581142830791066	668.276227107111	
0.6777272219140719	0.3951742156466166	0.5597526192883571	0.045073165065026344	607.1866362701674	
0.6796652225354918	0.40340451918257464	0.5549294928285377	0.041665987988887765	606.3860371422725	
0.6819971850730686	0.39505658498465496	0.5593924747351263	0.045550940280218666	601.3381705457246	
0.679418382825993	0.38165231824520296	0.552256830310419	0.0660908514443781	601.6436177546502	
0.6881090596589026	0.3750070974328644	0.5594516698124372	0.06554123275469836	597.2087919707496	
0.6859852378413902	0.38133572870929366	0.5621598253914778	0.05650444589922854	596.6646933835323	
0.6828966385084084	0.36820732525414385	0.5786644991470966	0.0531281755987596	591.0678896867505	
0.6858818996352748	0.3528752776062179	0.5643727530256033	0.08275196936817886	587.4107525353143	
0.6862792241376106	0.3487486483403428	0.5632109310006096	0.0880404206590476	586.487267219853	
0.685136465107793	0.34996408277854735	0.5672561778652104	0.08277973935624228	586.4431114601069	
0.686192575081873	0.3521916284148633	0.561896349030656	0.08591202255448072	587.6438639894982	
0.6844222486292112	0.3550247816162986	0.5698596948811885	0.07511552350251294	587.7075946245965	
0.6903567311769542	0.3566291312838091	0.5647032873005601	0.0786675814156309	592.3594343930115	
0.6910510851228822	0.3554138657399719	0.5727010106864089	0.0718851235736192	591.020277917876	
0.6833704124772199	0.34332521084171225	0.5811842847047157	0.07549050445357208	585.6530842537766	
0.6868901382915855	0.33165477366901297	0.582144975454185	0.08620025087680205	579.7434279410221	
0.6864648123781598	0.33686348422593804	0.5968967361314403	0.06623977964262162	579.566272506477	
0.6837991514214119	0.34794127252601903	0.6098349171640736	0.042223810309907406	584.2708470476779	
0.6900125940540148	0.3635745198778659	0.6049033954184212	0.03152208470371287	584.8713851839242	
0.6955657531102925	0.3541142686314991	0.6189036203569851	0.02698211101151582	587.6306303188477	
0.6910140660903057	0.35097074082392793	0.6222412610800228	0.02678799809604926	578.7637223096077	
0.692499360690206	0.34780496461182214	0.6174318617929307	0.034763173595247054	580.1382949656008	
0.6880964172101927	0.3496242604804387	0.6124318571146145	0.03794388240494684	579.4229918303143	
0.6923414765951086	0.34763723564559246	0.6078679108066177	0.044494853547789814	581.9000140348601	
0.6869011316958856	0.34607378414551254	0.6270680372465556	0.026858178607931826	578.3706600047154	
0.6866699905712704	0.33810717479973007	0.6213444616362296	0.040548363564040346	577.8896858342729	
0.6947336281070707	0.3230134399475221	0.63012055396304	0.04686600608943792	573.5858042970247	
0.6929829571391615	0.310597463143142	0.6255738846146175	0.06382865224224044	570.1968676683634	
0.6955520343994043	0.29914683051124347	0.6196805748791873	0.08117259460956927	570.7167039771836	
0.6959971272515282	0.2944054070932389	0.6202632022165765	0.08533139069018458	570.1307128764829	
0.696256957412637	0.3036924371425238	0.6321425087170239	0.06416505414045226	570.5512346765603	
0.6944740473368081	0.3065236415306566	0.6316877619531797	0.06178859651616375	569.4431435637338	
0.6891536000459357	0.3049784161968285	0.6461555477267502	0.04886603607642126	571.1537602606302	
0.6959768403614321	0.3030217488020811	0.6353894854004823	0.06158876579743655	569.5593713361768	
0.6916273046309991	0.30093879802896334	0.6255436820435787	0.07351751992745803	568.7604311952334	
0.6967234485549486	0.28802275502723457	0.6118865665327313	0.10009067844003416	571.14416453749	
0.6969993644414648	0.29335970770108355	0.6041422387298949	0.10249805356902153	574.4795585820327	
0.693167720693562	0.3077818957381413	0.5968492389554371	0.09536886530642164	573.9214344015688	
0.6881735378589496	0.30794313193026446	0.5954628606980545	0.096594007371681	573.8042570711347	
